Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,South-eastern Asia (FAO),2010,594218500,14690415,,,,,,,,6036305000,,1345000,0.002263477,2.263477,592000,0.000996267,0.9962665,15488000,0.026064487,26.064487,15315000,0.025773348,25.773348,,,,,,,153000,0.000257481,0.25748104,25.77,70.60273902,128,10.87,9.38
,South-eastern Asia (FAO),2011,601581440,15223503,,,,,,,,6407047000,,1781000,0.00296053,2.96053,658000,0.001093784,1.0937838,16379000,0.027226571,27.226571,16197000,0.026924036,26.924036,,,,,,,159000,0.000264303,0.26430338,26.92,73.75342392,133,11.4,9.69
,South-eastern Asia (FAO),2012,609024900,16102267,,,,,,,,6641124000,,1518000,0.002492509,2.492509,781000,0.001282378,1.2823779,16649000,0.027337143,27.337143,16460000,0.027026812,27.026812,,,,,,,180000,0.000295554,0.29555443,27.03,74.05479378,134,11.45,9.75
,South-eastern Asia (FAO),2013,616367500,16843060,,,,,,,,6956897000,,1600000,0.002595854,2.595854,788000,0.001278458,1.278458,17341000,0.02813419,28.13419,17148000,0.027821064,27.821064,,,,,,,195000,0.00031637,0.3163697,27.82,76.21917732,137,11.81,10
,South-eastern Asia (FAO),2014,623517440,17633206,,,,,,,,7275290600,,1049000,0.001682391,1.6823908,851000,0.001364838,1.3648375,17636000,0.028284695,28.284695,17548000,0.028143559,28.143559,,,,0,0,0,154000,0.000246986,0.24698587,28.14,77.09588964,140,11.91,10.25
,South-eastern Asia (FAO),2015,630572700,18262102,,,,,,,,7677799400,,1058000,0.00167784,1.6778399,952000,0.001509739,1.5097387,18126000,0.0287453,28.7453,18056000,0.028634287,28.634287,,,,0,0,0,155000,0.000245808,0.2458083,28.63,78.43835538,143,12.1,10.46
,South-eastern Asia (FAO),2016,637618300,18943340,,,,,,,,8057583000,,1266000,0.001985514,1.9855138,1027000,0.001610681,1.6106814,18786000,0.029462768,29.462768,18722000,0.029362394,29.362394,,,,0,0,0,155000,0.000243092,0.24309214,29.36,80.43835536,146,12.4,10.68
,South-eastern Asia (FAO),2017,644504600,19859852,,,,,,,,9921826000,,1338000,0.002076013,2.0760132,1055000,0.001636916,1.6369163,18992000,0.029467596,29.467596,18903000,0.029329505,29.329505,,,,0,0,0,160000,0.000248253,0.2482527,29.33,80.35616358,146,12.38,10.66
,South-eastern Asia (FAO),2018,651135170,18331890,,,,,,,,9343716000,,1559000,0.00239428,2.3942802,1195000,0.001835256,1.8352563,19546000,0.030018345,30.018345,19486000,0.029926198,29.926198,,,,0,0,0,169000,0.000259547,0.2595467,29.93,81.99999918,148,12.64,10.84
,South-eastern Asia (FAO),2019,657592640,18512518,,,,,,,,9737648000,,1643000,0.002498507,2.4985073,1228000,0.001867418,1.8674175,21109000,0.03210042,32.10042,21027000,0.031975724,31.975724,,,,0,0,0,164000,0.000249395,0.24939454,31.98,87.61643748,153,13.62,10.9
,South-eastern Asia (FAO),2020,663812740,18368168,,,,,,,,9536783000,,1850000,0.00278693,2.7869304,1226000,0.001846906,1.8469064,18856000,0.028405601,28.405601,18820000,0.028351368,28.351368,,,,0,0,0,104000,0.000156671,0.15667069,28.35,77.6712321,135,12.07,9.59
,South-eastern Asia (FAO),2021,669409600,18427398,,,,,,,,9099578000,,2269000,0.003389554,3.3895539,1286000,0.001921096,1.9210958,19559000,0.029218283,29.218283,19537000,0.029185418,29.185418,,,,0,0,0,103000,0.000153867,0.15386693,29.19,79.97260194,137,12.45,9.71
,South-eastern Asia (FAO),2022,,19154094,,,,,,,,9476232000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),1961,20228000,688753.06,,,,,,,,39998068,,2000,9.88729E-05,0.09887285,42000,0.00207633,2.07633,648000,0.032034803,32.034803,643000,0.031787623,31.787623,2000,9.88729E-05,0.09887285,4000,0.000197746,0.1977457,,,,31.78,87.06849228,197,12.11,16.13
,Southern Africa (FAO),1962,20753000,706378.25,,,,,,,,45315404,,2000,9.63716E-05,0.09637161,50000,0.00240929,2.4092903,658000,0.03170626,31.70626,653000,0.03146533,31.46533,2000,9.63716E-05,0.09637161,4000,0.000192743,0.19274322,,,,31.45,86.1643827,195,11.98,15.89
,Southern Africa (FAO),1963,21295000,752984,,,,,,,,49090988,,2000,9.39188E-05,0.09391876,53000,0.002488847,2.4888471,682000,0.0320263,32.0263,676000,0.03174454,31.74454,2000,9.39188E-05,0.09391876,4000,0.000187838,0.18783752,,,,31.74,86.95890324,196,12.13,15.93
,Southern Africa (FAO),1964,21851000,796992.06,,,,,,,,54924376,,3000,0.000137294,0.1372935,65000,0.002974692,2.9746923,706000,0.032309733,32.309733,700000,0.032035146,32.035146,1000,4.57645E-05,0.045764496,5000,0.000228822,0.22882248,,,,32.02,87.72602652,198,12.19,16.12
,Southern Africa (FAO),1965,22418000,826722.5,,,,,,,,60762600,,2000,8.9214E-05,0.08921402,69000,0.003077884,3.0778837,740000,0.03300919,33.00919,734000,0.032741547,32.741547,1000,4.4607E-05,0.04460701,5000,0.000223035,0.22303507,,,,32.74,89.69862924,202,12.47,16.46
,Southern Africa (FAO),1966,22991000,827479.56,,,,,,,,68394010,,13000,0.000565439,0.56543865,87000,0.003784089,3.7840893,753000,0.032751948,32.751948,747000,0.032490976,32.490976,1000,4.34953E-05,0.04349528,4000,0.000173981,0.17398113,,,,32.49,89.01369774,199,12.4,16.22
,Southern Africa (FAO),1967,23576000,799228,,,,,,,,76612170,,23000,0.000975568,0.9755684,73000,0.003096369,3.096369,780000,0.033084493,33.084493,774000,0.032829996,32.829996,1000,4.2416E-05,0.042416017,4000,0.000169664,0.16966407,,,,32.84,89.97260184,202,12.48,16.44
,Southern Africa (FAO),1968,24177000,804725.8,,,,,,,,85078520,,26000,0.001075402,1.0754023,56000,0.002316251,2.316251,815000,0.033709724,33.709724,810000,0.033502918,33.502918,1000,4.13616E-05,0.041361625,4000,0.000165447,0.1654465,,,,33.49,91.75342374,205,12.73,16.7
,Southern Africa (FAO),1969,24800000,888909.8,,,,,,,,93663020,,23000,0.000927419,0.92741934,53000,0.002137097,2.1370968,859000,0.034637097,34.637097,854000,0.034435485,34.435485,1000,4.03226E-05,0.040322582,4000,0.00016129,0.16129033,,,,34.44,94.35616344,211,13,17.22
,Southern Africa (FAO),1970,25454000,888289.8,,,,,,,,96618060,,31000,0.001217883,1.2178832,76000,0.002985778,2.9857783,843000,0.03311857,33.11857,838000,0.032922134,32.922134,1000,3.92866E-05,0.039286555,4000,0.000157146,0.15714622,,,,32.93,90.21917718,200,12.48,16.31
,Southern Africa (FAO),1971,26140000,933551.9,,,,,,,,100218580,,23000,0.000879878,0.8798776,91000,0.003481255,3.4812547,866000,0.033129305,33.129305,860000,0.03289977,32.89977,1000,3.82555E-05,0.038255548,4000,0.000153022,0.15302219,,,,32.92,90.19177992,200,12.45,16.33
,Southern Africa (FAO),1972,26853000,1032387.94,,,,,,,,112957140,,28000,0.001042714,1.042714,110000,0.004096377,4.0963767,951000,0.03541504,35.41504,945000,0.0351916,35.1916,1000,3.72398E-05,0.037239788,5000,0.000186199,0.18619893,,,,35.2,96.4383552,214,13.31,17.46
,Southern Africa (FAO),1973,27592000,1050023.2,,,,,,,,130674936,,42000,0.00152218,1.5221804,134000,0.00485648,4.8564803,958000,0.03472021,34.72021,952000,0.034502756,34.502756,1000,3.62424E-05,0.03624239,5000,0.000181212,0.18121194,,,,34.5,94.520547,209,13.13,16.95
,Southern Africa (FAO),1974,28340000,1051854,,,,,,,,144268800,,39000,0.001376147,1.3761468,97000,0.003422724,3.422724,973000,0.0343331,34.3331,970000,0.03422724,34.22724,1000,3.52858E-05,0.035285815,6000,0.000211715,0.2117149,,,,34.21,93.72602646,206,13.13,16.67
,Southern Africa (FAO),1975,29094000,1049514.6,,,,,,,,148773390,,34000,0.001168626,1.1686258,78000,0.002680965,2.6809652,1006000,0.034577575,34.577575,1003000,0.034474462,34.474462,1000,3.43713E-05,0.034371347,5000,0.000171857,0.17185674,,,,34.49,94.49314974,207,13.25,16.64
,Southern Africa (FAO),1976,29848000,1097797.2,,,,,,,,166409200,,33000,0.001105602,1.1056017,103000,0.003450817,3.4508174,1048000,0.03511123,35.11123,1044000,0.034977216,34.977216,1000,3.35031E-05,0.03350308,6000,0.000201019,0.2010185,,,,34.97,95.80821822,209,13.41,16.79
,Southern Africa (FAO),1977,30608000,1134592.1,,,,,,,,167096660,,24000,0.000784109,0.7841087,94000,0.003071093,3.0710925,1065000,0.034794826,34.794826,1060000,0.03463147,34.63147,1000,3.26712E-05,0.032671196,6000,0.000196027,0.19602718,,,,34.64,94.90410864,207,13.3,16.67
,Southern Africa (FAO),1978,31378000,1192169,,,,,,,,174206780,,8000,0.000254956,0.2549557,88000,0.002804513,2.8045126,1102000,0.03512015,35.12015,1096000,0.034928933,34.928933,1000,3.18695E-05,0.031869462,6000,0.000191217,0.19121678,,,,34.92,95.67123192,207,13.43,16.61
,Southern Africa (FAO),1979,32172000,1282047.1,,,,,,,,180870560,,8000,0.000248663,0.24866345,134000,0.004165113,4.1651125,1127000,0.03503046,35.03046,1120000,0.034812883,34.812883,1000,3.10829E-05,0.03108293,6000,0.000186498,0.18649758,,,,34.81,95.36986206,207,13.39,16.61
,Southern Africa (FAO),1980,32998000,1237306.8,,,,,,,,196753630,,15000,0.000454573,0.45457302,117000,0.003545669,3.5456694,1155000,0.03500212,35.00212,1148000,0.034789987,34.789987,1000,3.03049E-05,0.030304867,6000,0.000181829,0.18182921,,,,34.8,95.3424648,205,13.38,16.43
,Southern Africa (FAO),1981,33859000,1203305.1,,,,,,,,206522240,,21000,0.000620219,0.62021916,91000,0.002687616,2.6876163,1144000,0.033787176,33.787176,1137000,0.033580437,33.580437,1000,2.95342E-05,0.029534245,6000,0.000177205,0.17720547,,,,33.59,92.02739634,198,12.88,15.86
,Southern Africa (FAO),1982,34752000,1283449.8,,,,,,,,221303300,,17000,0.000489181,0.4891805,85000,0.002445902,2.4459024,1225000,0.03524977,35.24977,1218000,0.035048343,35.048343,1000,2.87753E-05,0.028775323,6000,0.000172652,0.17265194,,,,35.05,96.0273963,207,13.44,16.63
,Southern Africa (FAO),1983,35665000,1317406.2,,,,,,,,241232300,,17000,0.000476658,0.4766578,91000,0.002551521,2.5515212,1244000,0.034880135,34.880135,1238000,0.0347119,34.7119,1000,2.80387E-05,0.028038694,6000,0.000168232,0.16823216,,,,34.72,95.12328672,204,13.32,16.31
,Southern Africa (FAO),1984,36581000,1360250.9,,,,,,,,251605070,,19000,0.000519395,0.51939534,69000,0.001886225,1.8862251,1310000,0.03581094,35.81094,1303000,0.035619583,35.619583,1000,2.73366E-05,0.027336595,6000,0.00016402,0.16401957,,,,35.63,97.61643738,208,13.71,16.61
,Southern Africa (FAO),1985,37490000,1409972,,,,,,,,267545550,,15000,0.000400107,0.40010668,72000,0.001920512,1.9205122,1353000,0.036089625,36.089625,1345000,0.035876233,35.876233,1000,2.66738E-05,0.026673779,7000,0.000186716,0.18671645,,,,35.89,98.32876614,209,13.83,16.61
,Southern Africa (FAO),1986,38382000,1353495.1,,,,,,,,275924160,,24000,0.000625293,0.6252931,83000,0.002162472,2.1624719,1295000,0.033739775,33.739775,1288000,0.033557396,33.557396,1000,2.60539E-05,0.02605388,6000,0.000156323,0.15632328,,,,33.56,91.94520456,193,12.94,15.29
,Southern Africa (FAO),1987,39260000,1369407.2,,,,,,,,287484200,,84000,0.002139582,2.1395823,72000,0.001833928,1.8339277,1382000,0.03520122,35.20122,1374000,0.034997452,34.997452,1000,2.54712E-05,0.025471218,6000,0.000152827,0.1528273,,,,35.01,95.91780726,202,13.49,15.98
,Southern Africa (FAO),1988,40148000,1338959.4,,,,,,,,298259700,,113000,0.002814586,2.814586,55000,0.001369931,1.3699313,1397000,0.034796253,34.796253,1390000,0.034621898,34.621898,1000,2.49078E-05,0.02490784,6000,0.000149447,0.14944705,,,,34.62,94.84931412,199,13.34,15.7
,Southern Africa (FAO),1989,41073000,1369219,,,,,,,,310185120,,97000,0.002361649,2.3616487,64000,0.001558201,1.5582013,1402000,0.034134347,34.134347,1395000,0.03396392,33.96392,1000,2.43469E-05,0.024346895,6000,0.000146081,0.14608137,,,,33.97,93.06849222,196,13.05,15.5
,Southern Africa (FAO),1990,42053000,1618142,,,,,,,,416370600,,78000,0.001854802,1.8548022,60000,0.001426771,1.4267709,1635000,0.03887951,38.87951,1628000,0.038713053,38.713053,1000,2.37795E-05,0.023779516,6000,0.000142677,0.1426771,,,,38.72,106.0821907,216,14.93,16.87
,Southern Africa (FAO),1991,43100000,1668247.2,,,,,,,,386665500,,82000,0.001902552,1.9025522,73000,0.001693736,1.6937355,1647000,0.038213458,38.213458,1639000,0.03802784,38.02784,1000,2.32019E-05,0.023201856,7000,0.000162413,0.162413,,,,38.02,104.1643825,212,14.72,16.53
,Southern Africa (FAO),1992,44197000,1696075.8,,,,,,,,379491680,,119000,0.00269249,2.6924904,73000,0.001651696,1.6516958,1739000,0.03934656,39.34656,1731000,0.039165553,39.165553,1000,2.2626E-05,0.02262597,7000,0.000158382,0.1583818,,,,39.16,107.2876702,220,15.14,17.18
,Southern Africa (FAO),1993,45306000,1647037.2,,,,,,,,397213800,,108000,0.00238379,2.3837902,90000,0.001986492,1.986492,1714000,0.037831634,37.831634,1706000,0.037655056,37.655056,1000,2.20721E-05,0.022072132,7000,0.000154505,0.15450492,,,,37.65,103.1506839,211,14.59,16.47
,Southern Africa (FAO),1994,46382000,1517835.1,,,,,,,,419408740,,220000,0.004743219,4.7432194,83000,0.001789487,1.7894873,1755000,0.037837956,37.837956,1748000,0.037687033,37.687033,1000,2.15601E-05,0.021560088,6000,0.000129361,0.12936053,,,,37.68,103.2328757,204,14.66,15.69
,Southern Africa (FAO),1995,47381000,1533285.6,,,,,,,,450962880,,242000,0.005107533,5.1075327,102000,0.002152762,2.1527617,1681000,0.035478357,35.478357,1674000,0.035330616,35.330616,1000,2.11055E-05,0.021105507,5000,0.000105528,0.105527535,,,,35.34,96.82191684,190,13.66,14.58
,Southern Africa (FAO),1996,48294000,1546638.9,,,,,,,,476279550,,188000,0.003892823,3.8928231,98000,0.002029238,2.0292376,1694000,0.03507682,35.07682,1688000,0.03495258,34.95258,1000,2.07065E-05,0.020706506,5000,0.000103533,0.10353253,,,,34.94,95.72602644,186,13.48,14.29
,Southern Africa (FAO),1997,49131000,1868171.1,,,,,,,,509280540,,254000,0.005169852,5.169852,86000,0.001750422,1.7504223,1797000,0.036575686,36.575686,1784000,0.036311086,36.311086,1000,2.03537E-05,0.020353747,12000,0.000244245,0.244245,,,,36.31,99.47945106,190,14.02,14.46
,Southern Africa (FAO),1998,49911000,1588787.8,,,,,,,,504206400,,192000,0.003846848,3.8468475,104000,0.002083709,2.083709,1700000,0.034060627,34.060627,1669000,0.03343952,33.43952,1000,2.00357E-05,0.020035663,30000,0.00060107,0.6010699,,,,33.44,91.61643744,178,12.89,13.64
,Southern Africa (FAO),1999,50666000,1682612.6,,,,,,,,533477060,,210000,0.004144792,4.1447915,82000,0.001618442,1.6184424,1820000,0.035921525,35.921525,1801000,0.03554652,35.54652,1000,1.97371E-05,0.019737101,18000,0.000355268,0.35526784,,,,35.55,97.3972593,188,13.7,14.39
,Southern Africa (FAO),2000,51419000,1831116.1,,,,,,,,558894600,,220000,0.004278574,4.278574,88000,0.00171143,1.7114297,2068000,0.040218595,40.218595,2046000,0.03979074,39.79074,1000,1.94481E-05,0.019448064,21000,0.000408409,0.40840934,,,,39.79,109.0136975,209,15.42,15.85
,Southern Africa (FAO),2001,52174000,1886773.9,,,,,,,,610103230,,162000,0.003104995,3.1049948,88000,0.001686664,1.6866638,1956000,0.037489936,37.489936,1950000,0.037374936,37.374936,1000,1.91666E-05,0.019166635,5000,9.58332E-05,0.09583317,,,,37.37,102.3835606,193,14.46,14.58
,Southern Africa (FAO),2002,52922000,1921862.5,,,,,,,,652728900,,151000,0.002853256,2.8532557,78000,0.001473867,1.4738672,2027000,0.03830165,38.30165,2020000,0.03816938,38.16938,1000,1.88957E-05,0.018895733,6000,0.000113374,0.1133744,,,,38.18,104.6027387,197,14.84,14.8
,Southern Africa (FAO),2003,53670000,2009775.2,,,,,,,,637320260,,221000,0.004117757,4.1177566,78000,0.001453326,1.4533259,2152000,0.04009689,40.09689,2146000,0.039985094,39.985094,1000,1.86324E-05,0.018632383,6000,0.000111794,0.111794296,,,,39.99,109.5616427,209,15.49,15.81
,Southern Africa (FAO),2004,54418000,2097697,,,,,,,,632279000,,272000,0.004998346,4.9983463,78000,0.001433349,1.4333492,2275000,0.04180602,41.80602,2267000,0.04165901,41.65901,1000,1.83763E-05,0.018376273,7000,0.000128634,0.12863391,,,,41.67,114.1643824,219,16.11,16.65
,Southern Africa (FAO),2005,55169000,2200512.2,,,,,,,,660635650,,307000,0.005564719,5.5647194,66000,0.001196324,1.196324,2413000,0.04373833,43.73833,2405000,0.04359332,43.59332,1000,1.81261E-05,0.018126122,7000,0.000126883,0.12688285,,,,43.59,119.4246563,228,16.87,17.29
,Southern Africa (FAO),2006,55926000,2331748.5,,,,,,,,672934200,,388000,0.006937739,6.937739,62000,0.001108608,1.1086079,2621000,0.0468655,46.8655,2612000,0.046704575,46.704575,1000,1.78808E-05,0.017880771,8000,0.000143046,0.14304617,,,,46.71,127.9726015,244,18.12,18.45
,Southern Africa (FAO),2007,56690000,2532660.8,,,,,,,,793278100,,371000,0.006544364,6.544364,96000,0.00169342,1.6934203,2815000,0.049656022,49.656022,2806000,0.049497265,49.497265,1000,1.76398E-05,0.017639795,8000,0.000141118,0.14111836,,,,49.5,135.616437,261,19.09,19.9
,Southern Africa (FAO),2008,57438000,2696070.5,,,,,,,,937900900,,312000,0.005431944,5.431944,82000,0.001427626,1.4276264,3058000,0.053240016,53.240016,3049000,0.053083323,53.083323,1000,1.74101E-05,0.017410077,8000,0.000139281,0.13928062,,,,53.08,145.4246561,282,20.36,21.65
,Southern Africa (FAO),2009,58149000,2775853.5,,,,,,,,1019022800,,295000,0.005073174,5.073174,91000,0.001564945,1.5649452,3129000,0.05381004,53.81004,3120000,0.053655267,53.655267,2000,3.43944E-05,0.0343944,8000,0.000137578,0.1375776,,,,53.65,146.9862999,286,20.5,21.99
,Southern Africa (FAO),2010,59098520,2978317,,,,,,,,1087350100,,326000,0.005516212,5.5162124,108000,0.001827457,1.827457,3186000,0.05390998,53.90998,3195000,0.05406227,54.06227,2000,3.38418E-05,0.033841796,,,,,,,54.06,148.1095876,249,23.68,17.13
,Southern Africa (FAO),2011,59852750,2976395.8,,,,,,,,1096512900,,422000,0.007050637,7.0506367,66000,0.001102706,1.1027062,3338000,0.055770203,55.770203,3339000,0.05578691,55.78691,2000,3.34153E-05,0.03341534,,,,,,,55.78,152.8219163,255,24.46,17.4
,Southern Africa (FAO),2012,60654090,2993228,,,,,,,,1099208700,,484000,0.007979676,7.979676,96000,0.001582746,1.5827457,3385000,0.055808272,55.808272,3386000,0.05582476,55.82476,2000,3.29739E-05,0.03297387,,,,,,,55.82,152.9315053,255,24.5,17.39
,Southern Africa (FAO),2013,61487660,3270412.8,,,,,,,,984220500,,500000,0.008131713,8.131713,199000,0.003236422,3.2364218,3535000,0.05749121,57.49121,3542000,0.057605054,57.605054,1000,1.62634E-05,0.016263426,,,,,,,57.61,157.8356149,263,25.31,17.91
,Southern Africa (FAO),2014,62454040,3382764.5,,,,,,,,997873860,,506000,0.008101958,8.101958,220000,0.003522591,3.5225905,3693000,0.059131484,59.131484,3713000,0.059451718,59.451718,1000,1.60118E-05,0.016011774,0,0,0,,,,59.45,162.8767107,272,26.11,18.63
,Southern Africa (FAO),2015,63716840,3460452.2,,,,,,,,1044892100,,484000,0.007596108,7.596108,248000,0.003892221,3.8922206,3717000,0.058336228,58.336228,3752000,0.058885533,58.885533,1000,1.56944E-05,0.015694439,0,0,0,,,,58.89,161.3424641,271,25.85,18.58
,Southern Africa (FAO),2016,64384440,3419901.2,,,,,,,,977284700,,655000,0.010173265,10.173265,250000,0.003882926,3.8829257,3764000,0.058461327,58.461327,3789000,0.05884962,58.84962,1000,1.55317E-05,0.015531703,0,0,0,,,,58.84,161.2054778,270,25.84,18.54
,Southern Africa (FAO),2017,64729588,3314741.5,,,,,,,,967443300,,666000,0.010288958,10.2889575,225000,0.003475999,3.4759992,3754000,0.057995114,57.995114,3767000,0.05819595,58.19595,1000,1.54489E-05,0.015448884,0,0,0,,,,58.19,159.4246559,265,25.59,18.09
,Southern Africa (FAO),2018,65555172,3424159.8,,,,,,,,983644400,,665000,0.010144128,10.1441275,186000,0.002837305,2.8373047,3852000,0.058759667,58.759667,3865000,0.05895797,58.95797,1000,1.52543E-05,0.015254326,0,0,0,0,0,0,58.96,161.534245,270,25.91,18.42
,Southern Africa (FAO),2019,66428720,3539426.2,,,,,,,,1043197500,,617000,0.009288152,9.288152,196000,0.002950531,2.9505312,3835000,0.057731055,57.731055,3839000,0.05779127,57.79127,1000,1.50537E-05,0.01505373,,,,0,0,0,57.79,158.3287655,264,25.39,18.02
,Southern Africa (FAO),2020,67272180,3622652.8,,,,,,,,1027576300,,520000,0.007729793,7.7297925,170000,0.002527048,2.5270476,4077000,0.060604546,60.604546,4107000,0.061050497,61.050497,1000,1.4865E-05,0.014864986,,,,,,,61.05,167.2602723,279,26.81,19.05
,Southern Africa (FAO),2021,67984540,3682246.8,,,,,,,,1032490300,,502000,0.007384031,7.384031,189000,0.002780044,2.7800435,4445000,0.0653825,65.3825,4505000,0.06626506,66.26506,1000,1.47092E-05,0.014709225,,,,,,,66.26,181.5342448,300,29.11,20.37
,Southern Africa (FAO),2022,,3708319.5,,,,,,,,1037573760,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1961,607674000,2784890.5,,,,,,,,252475170,,2000,3.29124E-06,0.003291239,1000,1.64562E-06,0.001645619,2783000,0.004579758,4.5797583,2783000,0.004579758,4.5797583,,,,0,0,0,,,,4.58,12.54794508,21,1.7,1.52
,Southern Asia (FAO),1962,620842000,2872491.8,,,,,,,,263551680,,2000,3.22143E-06,0.003221432,1000,1.61072E-06,0.001610716,2870000,0.004622754,4.622754,2869000,0.004621144,4.6211435,,,,0,0,0,,,,4.62,12.65753412,21,1.72,1.53
,Southern Asia (FAO),1963,634480000,2901967.5,,,,,,,,277011700,,2000,3.15219E-06,0.003152188,1000,1.57609E-06,0.001576094,2899000,0.004569096,4.569096,2898000,0.00456752,4.5675198,,,,0,0,0,,,,4.57,12.52054782,21,1.7,1.51
,Southern Asia (FAO),1964,648638000,2967867,,,,,,,,288399400,,1000,1.54169E-06,0.001541692,1000,1.54169E-06,0.001541692,2965000,0.004571117,4.5711165,2965000,0.004571117,4.5711165,,,,0,0,0,,,,4.57,12.52054782,21,1.7,1.5
,Southern Asia (FAO),1965,663349000,3020896,,,,,,,,300105860,,2000,3.015E-06,0.003015004,1000,1.5075E-06,0.001507502,3019000,0.004551149,4.551149,3018000,0.004549641,4.549641,,,,0,0,0,,,,4.55,12.4657533,21,1.69,1.49
,Southern Asia (FAO),1966,678648000,3099736.8,,,,,,,,314504800,,2000,2.94704E-06,0.002947036,1000,1.47352E-06,0.001473518,3097000,0.004563485,4.5634853,3097000,0.004563485,4.5634853,,,,0,0,0,,,,4.56,12.49315056,21,1.7,1.5
,Southern Asia (FAO),1967,694516000,3206595.8,,,,,,,,338999460,,1000,1.43985E-06,0.001439852,1000,1.43985E-06,0.001439852,3203000,0.004611845,4.6118447,3202000,0.004610405,4.610405,,,,0,0,0,,,,4.61,12.63013686,21,1.71,1.52
,Southern Asia (FAO),1968,710858000,3309760.8,,,,,,,,357368860,,2000,2.8135E-06,0.002813501,1000,1.40675E-06,0.001406751,3307000,0.004652125,4.652125,3306000,0.004650718,4.650718,,,,0,0,0,,,,4.65,12.7397259,21,1.73,1.53
,Southern Asia (FAO),1969,727545000,3378909.8,,,,,,,,375389920,,7000,9.6214E-06,0.009621398,1000,1.37449E-06,0.001374486,3381000,0.004647135,4.6471353,3380000,0.004645761,4.6457606,,,,0,0,0,,,,4.65,12.7397259,21,1.73,1.52
,Southern Asia (FAO),1970,744494000,3450270.5,,,,,,,,393604800,,16000,2.14911E-05,0.021491107,3000,4.02958E-06,0.004029583,3459000,0.004646109,4.6461085,3458000,0.004644766,4.6447655,,,,0,0,0,,,,4.64,12.71232864,21,1.73,1.52
,Southern Asia (FAO),1971,761650000,3549306.2,,,,,,,,401751140,,7000,9.19057E-06,0.009190573,2000,2.62588E-06,0.002625878,3550000,0.004660933,4.6609333,3550000,0.004660933,4.6609333,,,,0,0,0,,,,4.66,12.76712316,21,1.73,1.53
,Southern Asia (FAO),1972,779073000,3595608.5,,,,,,,,406158980,,8000,1.02686E-05,0.010268615,3000,3.85073E-06,0.00385073,3596000,0.004615742,4.6157422,3595000,0.004614458,4.6144584,,,,0,0,0,,,,4.61,12.63013686,21,1.71,1.51
,Southern Asia (FAO),1973,796934000,3684782,,,,,,,,409536540,,16000,2.00769E-05,0.020076945,5000,6.27405E-06,0.006274045,3692000,0.004632755,4.632755,3691000,0.0046315,4.6315,,,,0,0,0,,,,4.63,12.68493138,21,1.72,1.52
,Southern Asia (FAO),1974,815469000,3795622,,,,,,,,422742050,,27000,3.31098E-05,0.03310978,7000,8.58402E-06,0.008584017,3811000,0.004673384,4.673384,3810000,0.004672158,4.672158,,,,0,0,0,,,,4.67,12.79452042,21,1.74,1.54
,Southern Asia (FAO),1975,834842000,3886085.5,,,,,,,,431132860,,72000,8.62439E-05,0.08624386,6000,7.18699E-06,0.007186989,3947000,0.004727841,4.727841,3946000,0.004726643,4.7266427,,,,0,0,0,,,,4.73,12.95890398,22,1.76,1.56
,Southern Asia (FAO),1976,855112000,4050121,,,,,,,,457201440,,79000,9.23856E-05,0.09238556,14000,1.63721E-05,0.016372125,4111000,0.004807557,4.8075574,4110000,0.004806388,4.8063877,,,,0,0,0,,,,4.81,13.17808206,22,1.79,1.6
,Southern Asia (FAO),1977,876210000,4191482.8,,,,,,,,478675400,,111000,0.000126682,0.12668196,21000,2.39669E-05,0.023966857,4277000,0.00488125,4.8812497,4276000,0.004880109,4.880109,,,,0,0,0,,,,4.88,13.36986288,23,1.82,1.64
,Southern Asia (FAO),1978,898022000,4372173.5,,,,,,,,546225660,,124000,0.000138081,0.13808125,23000,2.56118E-05,0.025611846,4469000,0.004976493,4.976493,4468000,0.004975379,4.9753794,,,,0,0,0,,,,4.98,13.64383548,23,1.85,1.67
,Southern Asia (FAO),1979,920359000,4559916.5,,,,,,,,588664060,,81000,8.80091E-05,0.08800913,47000,5.1067E-05,0.05106703,4589000,0.004986098,4.986098,4588000,0.004985011,4.985011,,,,0,0,0,,,,4.98,13.64383548,23,1.86,1.67
,Southern Asia (FAO),1980,943090000,4611508,,,,,,,,599197000,,179000,0.000189802,0.1898016,54000,5.72586E-05,0.057258585,4731000,0.005016489,5.0164885,4730000,0.005015428,5.015428,,,,0,0,0,,,,5.01,13.72602726,23,1.87,1.71
